ID,Domain,Phylum,Class,Order,Family,Genus,Species
fecdae1b310d1cee97871744bdd21ab5,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,,,
179b0addab385e30e66fd3a65dc5d4d4,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus,
89a1aeaf5797e91d4d4b0a1681727342,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,
eb4f14b020438881d7ca02a7df420d2b,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,uncultured,bacterium enrichment culture clone 36(2013)
41dfc4499afec2926c6c20745db3c681,Bacteria,Chloroflexi,Dehalococcoidia,MSBL5,uncultured bacterium,uncultured bacterium,uncultured bacterium
3c508a126e7cba6d80adc687a770e59d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,
e4a99f2eff07f419a83a9b43013c397c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,unidentified marine bacterioplankton,unidentified marine bacterioplankton
bc22bf5fbad005d3d23655a36e33d43c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,uncultured,uncultured Pelagibius sp.
968a1bf03d1537a4257312f86362a1f6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
091fadb57ba7cd4d693e58602fe85202,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,uncultured,uncultured planctomycete
58180cc21b85cb3ff2a581fe8384e3a0,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,,
fd6eb0b31e52da92903b15c571a00154,Unassigned,0.9409017014,,,,,
eae775a33144b1592037092d185912ef,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Zeaxanthinibacter,uncultured bacterium
9346f37594ee772d8cfbbcebe82bb000,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade III,,
d8328beb38a0b573f6c67dd99e298f5b,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,
d161a29e69a126e2e71778ee9344d276,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
9a4e2e6e6a9b53c9076547800977be51,Bacteria,Acetothermia,Acetothermiia,uncultured organism,uncultured organism,uncultured organism,uncultured organism
a6a4f1012242c240eb188eb736e07e05,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
2896f5ba51d52382f7b748a8d050ff4a,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,
d3e6161794ce0ae23546b1a4026baf36,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,OM43 clade,
cf56958c4fe4d1fa6fdda1bcb5e19cac,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,S25-593,,
6cd59e7715ceb47abf245f5790f2c9b8,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,
140fa67a90b430079d3a198672630f83,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,uncultured,uncultured delta proteobacterium
91218d43d262ee647fb0369dcf2e03b0,Bacteria,Atribacteria,JS1,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07
5252f78b961907166e63410eecae3958,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,,
d04e179622652862f20a212c339b3eb6,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
46a6148546381afb79089c0dcd3a5856,Bacteria,Proteobacteria,Gammaproteobacteria,SAR86 clade,uncultured gamma proteobacterium HF0770_40P16,uncultured gamma proteobacterium HF0770_40P16,uncultured gamma proteobacterium HF0770_40P16
dcf40418198e939974a80fcb1feee895,Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,uncultured,marine metagenome
81815f3fc182600f7c4e2658e5921682,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,
728c2c9baa67aa2c68306465e3da59c5,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,SEEP-SRB1,
01433ac89447fa12dd06cf8229698e4f,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
16fc6d28765a3af76c38e9da24e79d0b,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,,,
d197ca0f4eb093992fbd078c2c5ef623,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
071594779fec5c8f1955ce96037999e8,Bacteria,Chloroflexi,Anaerolineae,SBR1031,anaerobic digester metagenome,anaerobic digester metagenome,anaerobic digester metagenome
a17be74401964849074b756d35c405d7,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,,
1cfb6c6f4785d1ee3fdafc426440da46,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
2d0dcacf7d5a43630e75a31784cd95c2,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermomarinilinea,uncultured bacterium
f0643e5246c24175029f6576b5be8f2f,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,uncultured,
b9dbee393d5a96fa289363600e81fd96,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfopila,uncultured delta proteobacterium
98fcd6080ec6e113ecdf32c2980238e9,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS4 marine group,uncultured Flavobacteriaceae bacterium
91c070be64a1b9c3c2a163d39c33e5b1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,
5a88d8ed90f2e704ea3f040e95e3ef9c,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,NK-L14,uncultured bacterium,uncultured bacterium
fec41c9c4321e276dbf97ae3c2766c53,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,uncultured,uncultured alpha proteobacterium
c3fb4490fac5a2cdf7dae4d58cb475a2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
96df627f941391db7adeebc683151caa,Archaea,Euryarchaeota,Thermoplasmata,uncultured,uncultured sediment archaeon,uncultured sediment archaeon,uncultured sediment archaeon
612bb985104ec0e3b5f776e7ffb1e387,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
ff8f53e436411cf64d02541c085dad5e,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
5eb120f95d447943da215e74ae586cce,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium PCC-6307,uncultured cyanobacterium
5f8c24a8d595d971e365d4128b652041,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
05ff947e32b786f8129cca25ef2759da,Bacteria,Planctomycetes,OM190,marine metagenome,marine metagenome,marine metagenome,marine metagenome
3b81e6e4677a039e00782ee9a22ed942,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,uncultured bacterium
e1115ed2f423f87e1457708ef49118db,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,
0d984ce78ff7b587a611eb3243a3500a,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,
c260c9df4bd8dfc793952e566a6c1f31,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
3405af284095cc40698e8616606783e7,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfatiglans,
00d37d9a5d7fa8b843e6d3b2e4066a80,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,,
0a0363904c50d6ed1892e9b5b6645646,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,OM43 clade,
b54a1acbe195b1185613e7f4b17d7183,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome
44a914d79bdbe8dbc28884e6899b666b,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
b645ea66b1f2410242da2eefd4f5279a,Bacteria,0.9927103503,,,,,
660de05859e13d82ef0ec2a0a54df48a,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27 clade,
7cc566bb70d964b72273797385d3b1cd,Archaea,Euryarchaeota,Thermoplasmata,Marine Benthic Group D and DHVEG-1,uncultured Thermoplasmatales archaeon,uncultured Thermoplasmatales archaeon,uncultured Thermoplasmatales archaeon
170c4c076c12b16ffe34ad4a1dfddc79,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,uncultured Bacteroidetes bacterium
3d10f26c6d8d7f46f64ce2aebdc81276,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,
c5a5939b71a6a1efb7f4ce71243ff092,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,uncultured Haliea sp.
c9c75f0fc2236c4d242a71762b471ac8,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,MSBL8,uncultured bacterium,uncultured bacterium
a08fe6c913da570c75fe8d6b64be701b,Bacteria,Acidobacteria,Aminicenantia,Aminicenantales,uncultured Aminicenantes bacterium,uncultured Aminicenantes bacterium,uncultured Aminicenantes bacterium
e1166a1f253b43ac57295793b7a25a4d,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade III,,
848913f495934a5565bee8d3f8aa6ebf,Bacteria,Dadabacteria,Dadabacteriia,Dadabacteriales,metagenome,metagenome,metagenome
1ef84765defa0599809bdc405390bea5,Bacteria,Marinimicrobia (SAR406 clade),unidentified marine bacterioplankton,unidentified marine bacterioplankton,unidentified marine bacterioplankton,unidentified marine bacterioplankton,unidentified marine bacterioplankton
4e7297c459234d6df201dc601125e2ed,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,
0a73fc2a15171da6f9708f12f1b6b277,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,marine metagenome,marine metagenome,marine metagenome
7ea298b1fae3831102565c5c175b57eb,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5) clade,
d94a0f65bf9e25510dcc51bca7c3fed7,Bacteria,Zixibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
a5b57e28fcf0a359f5d4392b16f46005,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus CC9902,
cc592e839a1dbf52bde66e21c5878400,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosomonas,marine metagenome
d430184f93719dc04efea4226a48bdec,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,,
ee0269c6cf23b4e54309e8cbdb901409,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium
56783ecedf0f8b9bf22cba813477656b,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,mle1-7,uncultured marine microorganism
5ce059e65356be99f957050bf56676f7,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,metagenome,metagenome,metagenome
2837370f475bf24d1b7603af206bc05f,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
2df7185390551dbaee3093bff598a43e,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,
e39b801011fc8ef445c65ce54a0ef27b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter,
9b049db6b47d88eb9289a2fefab5c1ca,Bacteria,Planctomycetes,OM190,marine metagenome,marine metagenome,marine metagenome,marine metagenome
c5deec802a0eca9b6ffd3624d89b4c39,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,uncultured,uncultured sediment bacterium
5ced2bfb0106226b340337909f92b925,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,uncultured marine bacterium,uncultured marine bacterium
f12467676c336087abade351eebc7810,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,CI75cm.2.12,uncultured gamma proteobacterium
0e435c8f71869a430acd252414d15726,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,,,
01a73d631a168e2bcdc28f1114757a81,Bacteria,Atribacteria,JS1,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07
ccbd28f0f687eedc158671a1f0198968,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,
2a939b81370c8c62b03cb7f5f3b8a5d4,Bacteria,Marinimicrobia (SAR406 clade),uncultured gamma proteobacterium,uncultured gamma proteobacterium,uncultured gamma proteobacterium,uncultured gamma proteobacterium,uncultured gamma proteobacterium
13ad68094b5edcab545c69f4c5c13df6,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
118f19f4fdc57badbc3739be6221fbea,Bacteria,Latescibacteria,uncultured organism,uncultured organism,uncultured organism,uncultured organism,uncultured organism
8fd31928617b6ba9c31bd52e48b0bb3e,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Sva0081 sediment group,
aa915a144ee62dd9b3e9b80cddadaeec,Archaea,Asgardaeota,Lokiarchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
71a43cca1d6261476075c55b9c8f0671,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquibacter,
36ac1d07911f86ebf876f23f6d749735,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,uncultured marine euryarchaeote DH148-W1,uncultured marine euryarchaeote DH148-W1,uncultured marine euryarchaeote DH148-W1
c7072e12565154cddeee8a9644182d3f,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Synechococcus CC9902,
b970f3cb99a1768dce50ca4d83e3acf9,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,uncultured marine bacterium,uncultured marine bacterium
bb310317f4ddb74a6b4556b6aa22bdf9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,uncultured Cytophagales bacterium
399ce2f6d3bfec8f7dbef2c734581d27,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thioglobaceae,SUP05 cluster,
454cc61052ec5c624f410af4eba7d02b,Bacteria,Chloroflexi,Anaerolineae,uncultured,,,
af457d7e465b2d2a60592f1b5e5966ea,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Sva0081 sediment group,
637708509ed9a5c96899295921658a7b,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SG8-4,uncultured bacterium,uncultured bacterium
44ebe7f1c85ceac3a357def5879ce412,Archaea,Euryarchaeota,Thermoplasmata,Marine Group II,marine metagenome,marine metagenome,marine metagenome
9f844d9083fab853dd9c716638ec948e,Archaea,Euryarchaeota,Thermoplasmata,Marine Benthic Group D and DHVEG-1,,,
52159a4435e896f003e1c20bc1f0c336,Archaea,Asgardaeota,Odinarchaeia,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote
9022d042d39b3783721ed9cf1d4e9abf,Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,SAR116 clade,,
0b93721dd235c2352518dbc008060891,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,,
59b0bb45405332eeccc9a88c9820b82d,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NS5 marine group,
7dfddc2f36f68eed0ca795ee6322968d,Archaea,Crenarchaeota,Bathyarchaeia,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote
7ebb8537a2d46c433345af4fe61e5b5f,Bacteria,Proteobacteria,Gammaproteobacteria,B2M28,,,
36ea7e7a6169be70f12c70e0eab1487b,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfatiglans,
5635e132026ec01fc64c459e1abfaa9a,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1 clade,,
5c8fa878b00f04ed0b3fc220014a0a92,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,uncultured bacterium
3c74688387ac7d6849865e5d16491a52,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9 marine group,,
b2888d9edb9b5377cd071c831d503b0c,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,uncultured Spirochaetes bacterium
f06f5f8a2d6a42fa56f1d90b409596e4,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus,
eec76102384674ff3efdf44c984fcb48,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,
db74e9d0c2b3df1b20ad5be2f8d2ff12,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,
3a4e4d31f7628c0d33045ea1af022d2f,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Bacteroidetes/Chlorobi group bacterium,uncultured Bacteroidetes/Chlorobi group bacterium,uncultured Bacteroidetes/Chlorobi group bacterium
143059fd8ade132123d3fd1e26f25bb6,Archaea,Euryarchaeota,Thermoplasmata,Marine Benthic Group D and DHVEG-1,,,
cbfff69a10147dc7f9729fba61b6e920,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,AEGEAN-169 marine group,,
c29847b5ed38dc859d369b524c1c7b4c,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,SEEP-SRB1,Olavius ilvae Delta 3 endosymbiont
23d58085fa5b0e1bfd1f658a205211ec,Archaea,Euryarchaeota,Thermoplasmata,uncultured,,,
b4aab0eb73478e4801dfb73e07ac8fc8,Bacteria,Latescibacteria,uncultured planctomycete,uncultured planctomycete,uncultured planctomycete,uncultured planctomycete,uncultured planctomycete
8d0fb2056bc7945200dd1a4acce9e9b9,Bacteria,Proteobacteria,Gammaproteobacteria,OM182 clade,,,
1aecffda02807891b898788811dca0c6,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,,
84f465b5a9e41490f8669d0019708452,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,
161d6bda21b410e836f7fc8bfd7499eb,Bacteria,Atribacteria,JS1,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07,Atribacteria bacterium JGI 0000014-F07
1e6e9d877f5b0d6ca6e652cc249af8a1,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,
0efe4316b35f22af4895590acf120385,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,uncultured bacterium
5bde9d950d438b3dd88dcb31ad3d1265,Bacteria,Atribacteria,JS1,,,,
084e566cf8fa9beb0ecddee0645d927f,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
ded211d6ab7dcf128be63d15a77072e5,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
5a9d04dab4a4bc9d8c35064556811335,Bacteria,Marinimicrobia (SAR406 clade),,,,,
10f2fc1f34c349273ada76b35991325d,Bacteria,Nitrospinae,Nitrospinia,Nitrospinales,Nitrospinaceae,,
5b0f7a3fbd285222c06af9bb312dfa8d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ascidiaceihabitans,
8bb75ffecff9fceea1702dc5a63c7fc7,Archaea,Crenarchaeota,Bathyarchaeia,miscellaneous Crenarchaeota group archaeon SMTZ1-55,miscellaneous Crenarchaeota group archaeon SMTZ1-55,miscellaneous Crenarchaeota group archaeon SMTZ1-55,miscellaneous Crenarchaeota group archaeon SMTZ1-55
39578043daf2eae277a3b028700a128c,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,uncultured,
ecf2993bbcf39cc86ecf282cf3a6f287,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
ff42404aa2c176023862aff255a0443c,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,uncultured organism
d8af84d79c270639e5057b4291b0f149,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula,marine metagenome
61c48b48efd86321396a834d445505b3,Archaea,Nanoarchaeaeota,Woesearchaeia,Candidatus Diapherotrites archaeon ADurb.Bin253,Candidatus Diapherotrites archaeon ADurb.Bin253,Candidatus Diapherotrites archaeon ADurb.Bin253,Candidatus Diapherotrites archaeon ADurb.Bin253
e5acb963ecb1f689b58771c70dd13433,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,uncultured Desulfoglaeba sp.,uncultured Desulfoglaeba sp.,uncultured Desulfoglaeba sp.
ccc766709ee0095f62025163a870f460,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,uncultured planctomycete
4b612e19adb1b94629fc56a376d842e2,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,unidentified marine bacterioplankton,unidentified marine bacterioplankton,unidentified marine bacterioplankton
5d3e91d6d8e2797333122394d085a4a9,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,uncultured,uncultured bacterium
7c3842f94d1fd12491d1639e0a41cde6,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,
fc0627999600294acde0de41cc8153cd,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,
7c2bc37c54f6e9ffb537895950df64d1,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacula,
a71999b8b346f1c52392205ba84158e4,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
754d5e75f8a62a078bea4f773b82ce95,Archaea,Asgardaeota,Odinarchaeia,uncultured archaeon APA3-11cm,uncultured archaeon APA3-11cm,uncultured archaeon APA3-11cm,uncultured archaeon APA3-11cm
23c0bbe83f4815a3a1a7b5857d68d1b4,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,,
f7ac6aaf5a5ece9fd7f9f8646529bb8d,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Sediminispirochaeta,uncultured bacterium
c62e0cd75234faed047322b47c74db08,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,uncultured Planctomycetales bacterium,uncultured Planctomycetales bacterium
93dd62c39bbe381d0190fe3ef2ba6716,Bacteria,Proteobacteria,Gammaproteobacteria,AT-s2-59,uncultured bacterium,uncultured bacterium,uncultured bacterium
43c752c6077013501053dce648bc4dd4,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
